item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
67,93687003,31,female,D,12162,322,F,J,0,3329,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
63,93687003,31,female,D,12122,282,F,J,0,2834,first,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7565,NA,NA,x7566,NA,NA,x7567,NA,NA,*,NA,NA,NULL,9,NA,9,NA,6,NA,NA,NA,NA,0
75,93687003,31,female,D,12402,402,F,J,0,2174,third,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x8685,NA,NA,x8686,NA,NA,x8687,NA,NA,*,NA,NA,NULL,13,NA,12,NA,7,NA,NA,NA,NA,0
82,93687003,31,female,D,8721,481,J,J,1,2152,second,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,93687003,31,female,D,8662,502,J,J,1,5199,second,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,93687003,31,female,D,7702,22,J,J,1,6348,second,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
54,93687003,31,female,D,11881,201,F,J,0,2992,first,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6581,NA,NA,x6582,NA,NA,x6583,NA,NA,*,NA,NA,NULL,3,NA,12,NA,13,NA,NA,NA,NA,0
70,93687003,31,female,D,8441,361,J,J,1,3256,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
81,93687003,31,female,D,8622,462,J,J,1,3129,third,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3785,NA,NA,x3786,NA,NA,x3787,NA,NA,*,NA,NA,NULL,6,NA,4,NA,18,NA,NA,NA,NA,0
50,93687003,31,female,D,11921,161,F,J,0,3260,third,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x6741,16,5931,x6742,14,4435,x6743,6,2377,*,NA,NA,NULL,16,1,14,1,6,1,NA,NA,1,3
43,93687003,31,female,D,11682,82,F,J,0,2193,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88,93687003,31,female,D,12621,541,F,J,0,10369,second,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69,93687003,31,female,D,8422,342,J,J,1,2251,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x2985,NA,NA,x2986,NA,NA,x2987,NA,NA,*,NA,NA,NULL,10,NA,13,NA,13,NA,NA,NA,NA,0
94,93687003,31,female,D,8921,601,J,J,1,1735,third,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,93687003,31,female,D,7902,142,J,J,1,1555,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97,93687003,31,female,D,8862,622,J,J,1,1503,third,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90,93687003,31,female,D,12641,561,F,F,1,5223,third,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x9641,NA,NA,x9642,NA,NA,x9643,NA,NA,*,NA,NA,NULL,8,NA,14,NA,16,NA,NA,NA,NA,0
84,93687003,31,female,D,8661,501,J,J,1,3891,second,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x3941,NA,NA,x3942,NA,NA,x3943,NA,NA,*,NA,NA,NULL,9,NA,7,NA,4,NA,NA,NA,NA,0
65,93687003,31,female,D,12062,302,F,No Response,0,1.77147E+12,first,three,DativeConstruction,plausible,1digit_2addition,dual,x7305,15,5867,x7306,16,4099,x7307,9,3305,*,NA,NA,NULL,15,1,12,0,9,1,NA,NA,0.666666667,3
79,93687003,31,female,D,12362,442,F,F,1,5859,first,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,gymnast.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
41,93687003,31,female,D,11582,62,F,F,1,4788,first,three,Transitive,plausible,1digit_2addition,dual,x5385,9,3257,x5386,12,2673,x5387,10,4460,*,NA,NA,NULL,9,1,12,1,10,1,NA,NA,1,3
57,93687003,31,female,D,8142,222,J,J,1,4042,third,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1845,NA,NA,x1846,NA,NA,x1847,NA,NA,*,NA,NA,NULL,7,NA,11,NA,12,NA,NA,NA,NA,0
47,93687003,31,female,D,7882,122,J,J,1,3043,second,three,Passive,plausible,1digit_2addition,dual,x805,11,5053,x806,9,2448,x807,15,3230,*,NA,NA,NULL,11,1,9,1,11,0,NA,NA,0.666666667,3
44,93687003,31,female,D,7941,101,J,J,1,4869,second,three,Passive,implausible,1digit_2addition,dual,x1041,12,2071,x1042,4,1396,x1043,11,2166,*,NA,NA,NULL,12,1,4,1,11,1,NA,NA,1,3
80,93687003,31,female,D,8621,461,J,J,1,2892,third,three,BenefactiveFor,implausible,1digit_2addition,dual,x3781,7,2458,x3782,18,2374,x3783,13,2738,*,NA,NA,NULL,7,1,18,1,13,1,NA,NA,1,3
92,93687003,31,female,D,8901,581,J,J,1,3433,second,three,ExperienerObject,implausible,1digit_2addition,dual,x4901,9,1683,x4902,10,2530,x4903,5,2224,*,NA,NA,NULL,9,1,10,1,5,1,NA,NA,1,3
77,93687003,31,female,D,12342,422,F,J,0,3530,third,three,BenefactiveFor,plausible,1digit_2addition,dual,x8445,10,3822,x8446,10,2300,x8447,5,6490,*,NA,NA,NULL,10,1,10,1,6,0,NA,NA,0.666666667,3
95,93687003,31,female,D,8842,602,J,J,1,2802,second,three,ExperienerObject,plausible,1digit_2addition,dual,x4665,7,4138,x4666,12,2319,x4667,14,2022,*,NA,NA,NULL,7,1,12,1,14,1,NA,NA,1,3
74,93687003,31,female,D,12401,401,F,F,1,4209,third,three,BenefactiveFor,implausible,1digit_2addition,dual,x8681,18,4397,x8682,15,2467,x8683,14,3718,*,NA,NA,NULL,18,1,15,1,14,1,NA,NA,1,3
64,93687003,31,female,D,12141,301,F,F,1,2755,second,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,groom.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,93687003,31,female,D,12361,441,F,F,1,3032,first,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8521,NA,NA,x8522,NA,NA,x8523,NA,NA,*,NA,NA,NULL,5,NA,14,NA,9,NA,NA,NA,NA,0
35,93687003,31,female,D,7682,2,J,J,1,2403,first,three,Transitive,plausible,1digit_2addition,dual,x5,8,3156,x6,10,2212,x7,12,2204,*,NA,NA,NULL,8,1,10,1,12,1,NA,NA,1,3
60,93687003,31,female,D,8181,261,J,J,1,2535,second,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x2001,NA,NA,x2002,NA,NA,x2003,NA,NA,*,NA,NA,NULL,10,NA,16,NA,7,NA,NA,NA,NA,0
46,93687003,31,female,D,7961,121,J,J,1,2184,third,three,Passive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93,93687003,31,female,D,8902,582,J,J,1,2023,second,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x4905,NA,NA,x4906,NA,NA,x4907,NA,NA,*,NA,NA,NULL,8,NA,3,NA,15,NA,NA,NA,NA,0
34,93687003,31,female,D,7761,1,J,J,1,2321,second,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72,93687003,31,female,D,8381,381,J,J,1,1735,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x2821,NA,NA,x2822,NA,NA,x2823,NA,NA,*,NA,NA,NULL,7,NA,3,NA,17,NA,NA,NA,NA,0
48,93687003,31,female,D,7901,141,J,J,1,2004,third,three,Passive,plausible,1digit_2addition,noisy-single,x881,NA,NA,x882,NA,NA,x883,NA,NA,*,NA,NA,NULL,14,NA,6,NA,8,NA,NA,NA,NA,0
36,93687003,31,female,D,7701,21,J,J,1,1264,second,three,Transitive,plausible,1digit_2addition,noisy-single,x81,NA,NA,x82,NA,NA,x83,NA,NA,*,NA,NA,NULL,6,NA,7,NA,10,NA,NA,NA,NA,0
53,93687003,31,female,D,11862,182,F,J,0,4803,third,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x6505,7,2907,x6506,4,2836,x6507,7,2150,*,NA,NA,NULL,7,1,12,0,7,1,NA,NA,0.666666667,3
62,93687003,31,female,D,12121,281,F,F,1,3089,first,three,DativeConstruction,implausible,1digit_2addition,dual,x7561,7,2317,x7562,5,2653,x7563,7,2304,*,NA,NA,NULL,7,1,5,1,4,0,NA,NA,0.666666667,3
42,93687003,31,female,D,11681,81,F,F,1,5607,third,three,Passive,plausible,1digit_2addition,noisy-single,x5781,NA,NA,x5782,NA,NA,x5783,NA,NA,*,NA,NA,NULL,13,NA,13,NA,4,NA,NA,NA,NA,0
71,93687003,31,female,D,8362,362,J,J,1,4458,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2745,8,1466,x2746,4,1694,x2747,6,3751,*,NA,NA,NULL,8,1,4,1,9,0,NA,NA,0.666666667,3
56,93687003,31,female,D,8141,221,J,J,1,3664,third,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x1841,11,2359,x1842,8,2298,x1843,6,2096,*,NA,NA,NULL,11,1,8,1,6,1,NA,NA,1,3
61,93687003,31,female,D,8182,262,J,J,1,2012,second,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,litigator.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91,93687003,31,female,D,12642,562,F,F,1,4767,third,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73,93687003,31,female,D,8382,382,J,J,1,1740,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
38,93687003,31,female,D,11641,41,F,F,1,5959,first,three,Transitive,implausible,1digit_2addition,dual,x5621,11,2713,x5622,11,1306,x5623,8,1888,*,NA,NA,NULL,11,1,11,1,8,1,NA,NA,1,3
45,93687003,31,female,D,7942,102,J,J,1,2137,second,three,Passive,implausible,1digit_2addition,noisy-single,x1045,NA,NA,x1046,NA,NA,x1047,NA,NA,*,NA,NA,NULL,11,NA,13,NA,17,NA,NA,NA,NA,0
40,93687003,31,female,D,11661,61,F,J,0,1910,second,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,93687003,31,female,D,8241,241,J,J,1,2220,second,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,ringleader.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83,93687003,31,female,D,8642,482,J,J,1,2073,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x3865,13,2455,x3866,11,1569,x3867,11,1445,*,NA,NA,NULL,13,1,11,1,11,1,NA,NA,1,3
55,93687003,31,female,D,11882,202,F,J,0,2234,first,three,DoubleObjectConstruction,plausible,1digit_2addition,single,censor,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,93687003,31,female,D,12542,542,F,F,1,3928,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x9245,7,1908,x9246,9,1633,x9247,18,1990,*,NA,NA,NULL,7,1,9,1,18,1,NA,NA,1,3
87,93687003,31,female,D,12602,522,F,F,1,3083,first,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9485,NA,NA,x9486,NA,NA,x9487,NA,NA,*,NA,NA,NULL,13,NA,7,NA,11,NA,NA,NA,NA,0
59,93687003,31,female,D,8162,242,J,J,1,3351,first,three,DativeConstruction,plausible,1digit_2addition,dual,x1925,14,1518,x1926,15,2516,x1927,3,1712,*,NA,NA,NULL,14,1,15,1,3,1,NA,NA,1,3
66,93687003,31,female,D,12161,321,F,F,1,3136,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7721,NA,NA,x7722,NA,NA,x7723,NA,NA,*,NA,NA,NULL,7,NA,9,NA,10,NA,NA,NA,NA,0
86,93687003,31,female,D,12601,521,F,F,1,3096,first,three,ExperienerSubject,implausible,1digit_2addition,dual,x9481,10,2085,x9482,2,1348,x9483,7,2795,*,NA,NA,NULL,10,1,2,1,7,1,NA,NA,1,3
39,93687003,31,female,D,11642,42,F,F,1,3087,first,three,Transitive,implausible,1digit_2addition,noisy-single,x5625,NA,NA,x5626,NA,NA,x5627,NA,NA,*,NA,NA,NULL,10,NA,5,NA,8,NA,NA,NA,NA,0
96,93687003,31,female,D,8861,621,J,J,1,2557,third,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4741,NA,NA,x4742,NA,NA,x4743,NA,NA,*,NA,NA,NULL,14,NA,13,NA,11,NA,NA,NA,NA,0
76,93687003,31,female,D,12421,421,F,F,1,2866,first,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,auctioneer.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,93687003,31,female,D,8421,341,J,J,1,4920,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x2981,8,1587,x2982,18,2214,x2983,18,2025,*,NA,NA,NULL,8,1,18,1,18,1,NA,NA,1,3
51,93687003,31,female,D,11922,162,F,F,1,3355,third,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x6745,NA,NA,x6746,NA,NA,x6747,NA,NA,*,NA,NA,NULL,12,NA,7,NA,4,NA,NA,NA,NA,0
52,93687003,31,female,D,11941,181,F,F,1,3005,first,three,DoubleObjectConstruction,implausible,1digit_2addition,single,proctor,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,65635704,60,female,K,8302,302,J,J,1,5177,second,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,pastor.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
76,65635704,60,female,K,8581,421,J,F,0,9981,first,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3621,NA,NA,x3622,NA,NA,x3623,NA,NA,*,NA,NA,NULL,11,NA,7,NA,6,NA,NA,NA,NA,0
72,65635704,60,female,K,12221,381,F,J,0,3572,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7961,15,9259,x7962,15,5643,x7963,12,5134,*,NA,NA,NULL,15,1,15,1,12,1,NA,NA,1,3
36,65635704,60,female,K,11541,21,F,F,1,6381,second,three,Transitive,plausible,1digit_2addition,dual,x5221,14,4296,x5222,13,3750,x5223,12,4462,*,NA,NA,NULL,14,1,13,1,12,1,NA,NA,1,3
84,65635704,60,female,K,12501,501,F,F,1,5370,second,three,ExperienerSubject,plausible,1digit_2addition,dual,x9081,5,3088,x9082,10,3680,x9083,10,3700,*,NA,NA,NULL,5,1,10,1,10,1,NA,NA,1,3
74,65635704,60,female,K,12321,401,F,F,1,7480,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,idiot.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,65635704,60,female,K,12081,241,F,J,0,4548,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7381,NA,NA,x7382,NA,NA,x7383,NA,NA,*,NA,NA,NULL,7,NA,2,NA,7,NA,NA,NA,NA,0
97,65635704,60,female,K,12702,622,F,F,1,2788,third,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x9885,NA,NA,x9886,NA,NA,x9887,NA,NA,*,NA,NA,NULL,14,NA,10,NA,15,NA,NA,NA,NA,0
73,65635704,60,female,K,12222,382,F,F,1,8518,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7965,NA,NA,x7966,NA,NA,x7967,NA,NA,*,NA,NA,NULL,7,NA,10,NA,16,NA,NA,NA,NA,0
63,65635704,60,female,K,8282,282,J,F,0,5607,first,three,DativeConstruction,implausible,1digit_2addition,dual,x2425,7,3004,x2426,4,3088,x2427,12,3330,*,NA,NA,NULL,7,1,4,1,12,1,NA,NA,1,3
75,65635704,60,female,K,8562,402,J,J,1,4420,third,three,BenefactiveFor,implausible,1digit_2addition,dual,x3545,4,4223,x3546,12,3998,x3547,10,3568,*,NA,NA,NULL,4,1,12,1,10,1,NA,NA,1,3
44,65635704,60,female,K,7861,101,J,J,1,4352,first,three,Passive,plausible,1digit_2addition,single,art,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
77,65635704,60,female,K,8582,422,J,No Response,0,1.77147E+12,first,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,trumpeter.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91,65635704,60,female,K,8802,562,J,J,1,2872,third,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4505,NA,NA,x4506,NA,NA,x4507,NA,NA,*,NA,NA,NULL,17,NA,11,NA,8,NA,NA,NA,NA,0
34,65635704,60,female,K,11601,1,F,F,1,5992,second,three,Transitive,implausible,1digit_2addition,noisy-single,x5461,NA,NA,x5462,NA,NA,x5463,NA,NA,*,NA,NA,NULL,8,NA,16,NA,11,NA,NA,NA,NA,0
87,65635704,60,female,K,8762,522,J,F,0,5102,first,three,ExperienerSubject,implausible,1digit_2addition,dual,x4345,7,3051,x4346,18,3237,x4347,11,2831,*,NA,NA,NULL,7,1,18,1,11,1,NA,NA,1,3
54,65635704,60,female,K,8041,201,J,J,1,6617,first,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1441,6,3370,x1442,13,3719,x1443,13,3060,*,NA,NA,NULL,6,1,13,1,13,1,NA,NA,1,3
61,65635704,60,female,K,12022,262,F,F,1,5348,second,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7145,NA,NA,x7146,NA,NA,x7147,NA,NA,*,NA,NA,NULL,14,NA,13,NA,7,NA,NA,NA,NA,0
35,65635704,60,female,K,11602,2,F,F,1,6909,second,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
53,65635704,60,female,K,8102,182,J,J,0,10448,first,three,DoubleObjectConstruction,implausible,1digit_2addition,single,scoundrel,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
59,65635704,60,female,K,12082,242,F,F,1,6287,second,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,protagonist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
50,65635704,60,female,K,11841,161,F,J,0,5592,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83,65635704,60,female,K,12562,482,F,F,1,8680,second,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,65635704,60,female,K,8521,441,J,J,1,3593,first,three,BenefactiveFor,plausible,1digit_2addition,dual,x3381,17,2858,x3382,5,3447,x3383,10,3154,*,NA,NA,NULL,17,1,5,1,10,1,NA,NA,1,3
64,65635704,60,female,K,8301,301,J,F,0,8483,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2501,NA,NA,x2502,NA,NA,x2503,NA,NA,*,NA,NA,NULL,6,NA,11,NA,13,NA,NA,NA,NA,0
45,65635704,60,female,K,11782,102,F,F,1,3167,second,three,Passive,implausible,1digit_2addition,dual,x6185,16,2597,x6186,6,4836,x6187,13,2920,*,NA,NA,NULL,16,1,6,1,13,1,NA,NA,1,3
96,65635704,60,female,K,12701,621,F,F,1,6259,third,three,ExperienerObject,plausible,1digit_2addition,dual,x9881,7,2816,x9882,12,2408,x9883,3,2641,*,NA,NA,NULL,7,1,12,1,3,1,NA,NA,1,3
85,65635704,60,female,K,12502,502,F,F,1,6104,second,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9085,NA,NA,x9086,NA,NA,x9087,NA,NA,*,NA,NA,NULL,17,NA,12,NA,11,NA,NA,NA,NA,0
70,65635704,60,female,K,12281,361,F,F,1,8993,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8201,NA,NA,x8202,NA,NA,x8203,NA,NA,*,NA,NA,NULL,13,NA,5,NA,14,NA,NA,NA,NA,0
47,65635704,60,female,K,11802,122,F,F,1,5061,third,three,Passive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,65635704,60,female,K,11742,142,F,F,1,2684,third,three,Passive,plausible,1digit_2addition,noisy-single,x6025,NA,NA,x6026,NA,NA,x6027,NA,NA,*,NA,NA,NULL,10,NA,12,NA,8,NA,NA,NA,NA,0
38,65635704,60,female,K,11561,41,F,F,1,2083,third,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
80,65635704,60,female,K,8541,461,J,J,1,4534,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,defense.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,65635704,60,female,K,8782,542,J,J,1,4722,second,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95,65635704,60,female,K,12762,602,F,F,1,4303,third,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
41,65635704,60,female,K,7822,62,J,J,1,2853,second,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,65635704,60,female,K,11801,121,F,F,1,5058,third,three,Passive,implausible,1digit_2addition,noisy-single,x6261,NA,NA,x6262,NA,NA,x6263,NA,NA,*,NA,NA,NULL,8,NA,14,NA,8,NA,NA,NA,NA,0
57,65635704,60,female,K,11982,222,F,J,0,5192,third,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x6985,18,3654,x6986,10,3287,x6987,11,5215,*,NA,NA,NULL,18,1,10,1,7,0,NA,NA,0.666666667,3
60,65635704,60,female,K,12021,261,F,No Response,0,1.77147E+12,second,three,DativeConstruction,plausible,1digit_2addition,dual,x7141,11,4430,x7142,19,21357,x7143,16,4091,*,NA,NA,NULL,11,1,9,0,16,1,NA,NA,0.666666667,3
69,65635704,60,female,K,12262,342,F,J,0,4499,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8125,13,3876,x8126,6,2554,x8127,10,6311,*,NA,NA,NULL,13,1,6,1,10,1,NA,NA,1,3
40,65635704,60,female,K,7821,61,J,F,0,5583,second,three,Transitive,implausible,1digit_2addition,noisy-single,x561,NA,NA,x562,NA,NA,x563,NA,NA,*,NA,NA,NULL,12,NA,11,NA,8,NA,NA,NA,NA,0
81,65635704,60,female,K,12462,462,F,J,0,3547,third,three,BenefactiveFor,implausible,1digit_2addition,dual,x8925,11,4909,x8926,13,7588,x8927,13,3090,*,NA,NA,NULL,11,1,11,0,13,1,NA,NA,0.666666667,3
92,65635704,60,female,K,8821,581,J,J,1,4201,first,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
55,65635704,60,female,K,8042,202,J,J,1,4467,first,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1445,NA,NA,x1446,NA,NA,x1447,NA,NA,*,NA,NA,NULL,8,NA,6,NA,5,NA,NA,NA,NA,0
82,65635704,60,female,K,12561,481,F,J,0,7543,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9321,NA,NA,x9322,NA,NA,x9323,NA,NA,*,NA,NA,NULL,7,NA,12,NA,8,NA,NA,NA,NA,0
39,65635704,60,female,K,7802,42,J,F,0,3251,first,three,Transitive,implausible,1digit_2addition,dual,x485,12,6714,x486,11,2143,x487,16,3963,*,NA,NA,NULL,8,0,11,1,16,1,NA,NA,0.666666667,3
37,65635704,60,female,K,11542,22,F,F,1,6842,second,three,Transitive,plausible,1digit_2addition,noisy-single,x5225,NA,NA,x5226,NA,NA,x5227,NA,NA,*,NA,NA,NULL,10,NA,12,NA,7,NA,NA,NA,NA,0
62,65635704,60,female,K,12041,281,F,J,0,2484,third,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,department.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90,65635704,60,female,K,8801,561,J,J,1,6154,third,three,ExperienerObject,plausible,1digit_2addition,dual,x4501,7,2116,x4502,10,3574,x4503,11,2567,*,NA,NA,NULL,7,1,10,1,11,1,NA,NA,1,3
71,65635704,60,female,K,12282,362,F,F,1,5632,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
