ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
11542,The choreographer relieved the rival and the burglar knocked the door when the intermediary filmed the athlete.,The 1 choreographer + relieved 4 the = rival x12905 and 8 the + burglar 9 knocked = the x12906 door 3 when + the 3 intermediary = filmed x12907 the 8 athlete.,Did the door knock the burglar?,No,second,three,Transitive,plausible
11543,The trickster compensated the fighter and the baker made the bread because the user singed the refugee.,The 5 trickster + compensated 3 the = fighter x12909 and 3 the + baker 4 made = the x12910 bread 6 because + the 7 user = singed x12911 the 5 refugee.,Did the bread make the baker?,No,second,three,Transitive,plausible
11544,The acupuncturist photographed the commander and the blacksmith pounded the metal after the realtor outraged the astronaut.,The 9 acupuncturist + photographed 7 the = commander x12913 and 6 the + blacksmith 2 pounded = the x12914 metal 9 after + the 6 realtor = outraged x12915 the 8 astronaut.,Did the metal pound the blacksmith?,No,second,three,Transitive,plausible
11545,The striker haunted the ceo but the factory produced the cars and the countess acknowledged the parachutist.,The 9 striker + haunted 4 the = ceo x12917 but 2 the + factory 3 produced = the x12918 cars 4 and + the 5 countess = acknowledged x12919 the 2 parachutist.,Did the cars produce the factory?,No,second,three,Transitive,plausible
11546,The cat fancied the patrolman but the man protected the environment when the leper nominated the lunatic.,The 1 cat + fancied 7 the = patrolman x12921 but 8 the + man 7 protected = the x12922 environment 2 when + the 8 leper = nominated x12923 the 2 lunatic.,Did the environment protect the man?,No,second,three,Transitive,plausible
11547,The homeless signaled the rustler but the boxer punched the sandbag because the psychic evaluated the percussionist.,The 2 homeless + signaled 2 the = rustler x12925 but 3 the + boxer 3 punched = the x12926 sandbag 5 because + the 8 psychic = evaluated x12927 the 2 percussionist.,Did the sandbag punch the boxer?,No,second,three,Transitive,plausible
11548,The poser beged the showman but the boy read the magazine after the communist respected the electrician.,The 7 poser + beged 9 the = showman x12929 but 1 the + boy 7 read = the x12930 magazine 2 after + the 1 communist = respected x12931 the 1 electrician.,Did the magazine read the boy?,No,second,three,Transitive,plausible
11549,The trustee targeted the accuser when the carpenter sawed the wood and the foreman peeved the psychopath.,The 5 trustee + targeted 5 the = accuser x12933 when 3 the + carpenter 7 sawed = the x12934 wood 6 and + the 9 foreman = peeved x12935 the 9 psychopath.,Did the wood saw the carpenter?,No,second,three,Transitive,plausible
11550,The deacon judged the newswoman when the firefighter saved the life but the censor misleaded the proofreader.,The 1 deacon + judged 5 the = newswoman x12937 when 4 the + firefighter 2 saved = the x12938 life 7 but + the 1 censor = misleaded x12939 the 7 proofreader.,Did the life save the firefighter?,No,second,three,Transitive,plausible
11551,The interviewer observed the wizard when the vandal shattered the window because the minister reassured the stableman.,The 2 interviewer + observed 7 the = wizard x12941 when 8 the + vandal 7 shattered = the x12942 window 1 because + the 4 minister = reassured x12943 the 4 stableman.,Did the window shatter the vandal?,No,second,three,Transitive,plausible
11552,The anesthesiologist misquoted the patent when the pirate slashed the sail after the drug inspired the sharecropper.,The 8 anesthesiologist + misquoted 8 the = patent x12945 when 9 the + pirate 2 slashed = the x12946 sail 6 after + the 8 drug = inspired x12947 the 1 sharecropper.,Did the sail slash the pirate?,No,second,three,Transitive,plausible
11553,The bullfighter maddened the german because the chef sliced the bread and the loyalist defended the statistician.,The 7 bullfighter + maddened 1 the = german x12949 because 3 the + chef 1 sliced = the x12950 bread 3 and + the 3 loyalist = defended x12951 the 5 statistician.,Did the bread slice the chef?,No,second,three,Transitive,plausible
11554,The undergraduate strangled the entomologist because the child smashed the toy but the censor enraged the hitter.,The 4 undergraduate + strangled 6 the = entomologist x12953 because 2 the + child 9 smashed = the x12954 toy 5 but + the 4 censor = enraged x12955 the 1 hitter.,Did the toy smash the child?,No,second,three,Transitive,plausible
11555,The mover befriended the cabbie because the player squashed the ball when the neighbor extoled the chiseler.,The 8 mover + befriended 5 the = cabbie x12957 because 6 the + player 7 squashed = the x12958 ball 9 when + the 4 neighbor = extoled x12959 the 9 chiseler.,Did the ball squash the squash player?,No,second,three,Transitive,plausible
11556,The jogger spoted the survivor because the boxer suggested the idea after the flora awed the censor.,The 4 jogger + spoted 4 the = survivor x12961 because 4 the + boxer 4 suggested = the x12962 idea 3 after + the 2 flora = awed x12963 the 6 censor.,Did the idea suggest the boxer?,No,second,three,Transitive,plausible
11557,The treasurer flattered the anesthesiologist after the student skipped the class and the athlete snubed the stranger.,The 8 treasurer + flattered 3 the = anesthesiologist x12965 after 9 the + student 3 skipped = the x12966 class 9 and + the 5 athlete = snubed x12967 the 4 stranger.,Did the class skip the student?,No,second,three,Transitive,plausible
11558,The deputy appeased the flora after the artist touched the canvas but the newswoman blamed the hippie.,The 8 deputy + appeased 5 the = flora x12969 after 7 the + artist 2 touched = the x12970 canvas 1 but + the 3 newswoman = blamed x12971 the 8 hippie.,Did the canvas touch the artist?,No,second,three,Transitive,plausible
11559,The gambler ruined the shortstop after the chef used the knife because the mover paged the dog.,The 3 gambler + ruined 1 the = shortstop x12973 after 2 the + chef 8 used = the x12974 knife 8 because + the 8 mover = paged x12975 the 9 dog.,Did the knife use the chef?,No,second,three,Transitive,plausible
11560,The hypochondriac exposed the rogue after the person wasted the water when the treasurer plagiarized the adulterer.,The 9 hypochondriac + exposed 5 the = rogue x12977 after 2 the + person 4 wasted = the x12978 water 4 when + the 1 treasurer = plagiarized x12979 the 2 adulterer.,Did the water waste the person?,No,second,three,Transitive,plausible
11561,The zoologist misquoted the geologist and the veterinarian noted the toolmaker but the carpenter assembled the bookshelf.,The 6 zoologist + misquoted 6 the = geologist x12981 and 6 the + veterinarian 1 noted = the x12982 toolmaker 1 but + the 6 carpenter = assembled x12983 the 5 bookshelf.,Did the bookshelf assemble the carpenter?,No,third,three,Transitive,plausible
11562,The chemist saluted the jeweler and the shopper provoked the usurper when the instructor bent the mat.,The 3 chemist + saluted 4 the = jeweler x12985 and 2 the + shopper 3 provoked = the x12986 usurper 6 when + the 8 instructor = bent x12987 the 5 mat.,Did the mat bend the instructor?,No,third,three,Transitive,plausible
11563,The user esteemed the commentator and the soothsayer replaced the hippie because the child bit the chocolate.,The 7 user + esteemed 2 the = commentator x12989 and 2 the + soothsayer 9 replaced = the x12990 hippie 9 because + the 7 child = bit x12991 the 3 chocolate.,Did the chocolate bite the child?,No,third,three,Transitive,plausible
11564,The hunter represented the violist and the trumpeter plagiarized the cowboy after the bartender blended the cocktail.,The 4 hunter + represented 8 the = violist x12993 and 3 the + trumpeter 2 plagiarized = the x12994 cowboy 7 after + the 6 bartender = blended x12995 the 1 cocktail.,Did the cocktail blend the bartender?,No,third,three,Transitive,plausible
11565,The soothsayer wounded the reception but the lyricist enticed the saleslady and the girl carved the statue.,The 7 soothsayer + wounded 9 the = reception x12997 but 4 the + lyricist 7 enticed = the x12998 saleslady 5 and + the 9 girl = carved x12999 the 8 statue.,Did the statue carve the girl?,No,third,three,Transitive,plausible
11566,The mobster rejected the drug but the violinist misleaded the instrumentalist when the chef chopped the onions.,The 4 mobster + rejected 5 the = drug x13001 but 6 the + violinist 2 misleaded = the x13002 instrumentalist 5 when + the 8 chef = chopped x13003 the 6 onions.,Did the onions chop the chef?,No,third,three,Transitive,plausible
11567,The clown extoled the stranger but the acupuncturist judged the authorities because the cleaner cleaned the windows.,The 2 clown + extoled 9 the = stranger x13005 but 3 the + acupuncturist 6 judged = the x13006 authorities 4 because + the 5 cleaner = cleaned x13007 the 2 windows.,Did the windows clean the cleaner?,No,third,three,Transitive,plausible
11568,The hypnotist stared the rival but the grocer invoiced the physiologist after the collector collected the coins.,The 5 hypnotist + stared 2 the = rival x13009 but 6 the + grocer 9 invoiced = the x13010 physiologist 9 after + the 9 collector = collected x13011 the 7 coins.,Did the coins collect the collector?,No,third,three,Transitive,plausible
11569,The governor aggravated the bidder when the botanist compensated the opponent and the tailor cut the fabric.,The 5 governor + aggravated 4 the = bidder x13013 when 9 the + botanist 3 compensated = the x13014 opponent 5 and + the 8 tailor = cut x13015 the 3 fabric.,Did the fabric cut the tailor?,No,third,three,Transitive,plausible
11570,The ex-wife peeved the tenor when the workaholic goaded the columnist but the guide described the monument.,The 6 ex-wife + peeved 1 the = tenor x13017 when 9 the + workaholic 9 goaded = the x13018 columnist 7 but + the 1 guide = described x13019 the 8 monument.,Did the monument describe the guide?,No,third,three,Transitive,plausible
11571,The saxophonist complimented the steelworker when the juror overcharged the beautician because the crew destroyed the facility.,The 6 saxophonist + complimented 9 the = steelworker x13021 when 3 the + juror 4 overcharged = the x13022 beautician 2 because + the 1 crew = destroyed x13023 the 7 facility.,Did the facility destroy the crew?,No,third,three,Transitive,plausible
11572,The jester goaded the invader when the capitalist invited the litigator after the designer designed the logo.,The 5 jester + goaded 9 the = invader x13025 when 6 the + capitalist 4 invited = the x13026 litigator 3 after + the 9 designer = designed x13027 the 3 logo.,Did the logo design the designer?,No,third,three,Transitive,plausible
11573,The residents undermined the grandfather because the quarterback assuaged the countess and the student pushed the button.,The 2 residents + undermined 7 the = grandfather x13029 because 5 the + quarterback 8 assuaged = the x13030 countess 9 and + the 1 student = pushed x13031 the 1 button.,Did the button push the student?,No,third,three,Transitive,plausible
