ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
11531,The crew destroyed the building when the sommelier teased the orthopedist because the trendsetter fascinated the yardman.,The 1 crew + destroyed 4 the = building x5181 when 8 the + sommelier 5 teased = the x5182 orthopedist 8 because + the 1 trendsetter = fascinated x5183 the 6 yardman.,Did the building destroy the crew?,No,first,three,Transitive,plausible
11532,The architect designed the house when the murderer recognized the scout after the wholesaler mocked the dealer.,The 5 architect + designed 7 the = house x5185 when 1 the + murderer 9 recognized = the x5186 scout 4 after + the 6 wholesaler = mocked x5187 the 6 dealer.,Did the house design the architect?,No,first,three,Transitive,plausible
11533,The student pushed the cart because the healer neglected the pollster and the englishman faced the traditionalist.,The 2 student + pushed 4 the = cart x5189 because 7 the + healer 7 neglected = the x5190 pollster 9 and + the 1 englishman = faced x5191 the 1 traditionalist.,Did the cart push the student?,No,first,three,Transitive,plausible
11534,The artist drew the portrait because the taxpayer repulsed the dissident but the trespasser nudged the watchmaker.,The 6 artist + drew 3 the = portrait x5193 because 2 the + taxpayer 9 repulsed = the x5194 dissident 6 but + the 7 trespasser = nudged x5195 the 5 watchmaker.,Did the portrait draw the artist?,No,first,three,Transitive,plausible
11535,The teacher memorized the concept because the revolutionary tailgated the housemaid when the asylum fascinated the benefactor.,The 4 teacher + memorized 8 the = concept x5197 because 9 the + revolutionary 1 tailgated = the x5198 housemaid 7 when + the 2 asylum = fascinated x5199 the 9 benefactor.,Did the concept memorize the teacher?,No,first,three,Transitive,plausible
11536,The blacksmith flattened the metal because the runner welcomed the innovator after the censor haunted the signatory.,The 9 blacksmith + flattened 9 the = metal x5201 because 1 the + runner 8 welcomed = the x5202 innovator 7 after + the 2 censor = haunted x5203 the 5 signatory.,Did the metal flatten the blacksmith?,No,first,three,Transitive,plausible
11537,The artist folded the paper after the locksmith pacified the cinematographer and the maniac stuned the backstabber.,The 5 artist + folded 6 the = paper x5205 after 2 the + locksmith 3 pacified = the x5206 cinematographer 6 and + the 4 maniac = stuned x5207 the 9 backstabber.,Did the paper fold the artist?,No,first,three,Transitive,plausible
11538,The carpenter hammered the nail after the cardinal pinched the supplier but the feminist harassed the cheerleader.,The 4 carpenter + hammered 3 the = nail x5209 after 1 the + cardinal 3 pinched = the x5210 supplier 9 but + the 4 feminist = harassed x5211 the 2 cheerleader.,Did the nail hammer the carpenter?,No,first,three,Transitive,plausible
11539,The hacker hacked the system after the bachelor squeezed the manservant because the newswoman deceived the accuser.,The 2 hacker + hacked 1 the = system x5213 after 4 the + bachelor 7 squeezed = the x5214 manservant 9 because + the 5 newswoman = deceived x5215 the 3 accuser.,Did the system hack the hacker?,No,first,three,Transitive,plausible
11540,The boxer hit the wall after the quarterback shamed the parishioner when the umpire buged the petitioner.,The 3 boxer + hit 4 the = wall x5217 after 8 the + quarterback 3 shamed = the x5218 parishioner 2 when + the 8 umpire = buged x5219 the 3 petitioner.,Did the wall hit the boxer?,No,first,three,Transitive,plausible
11541,The liberal invoiced the illustrator and the player kicked the ball but the opponent advised the parishioner.,The 7 liberal + invoiced 7 the = illustrator x5221 and 5 the + player 8 kicked = the x5222 ball 9 but + the 3 opponent = advised x5223 the 2 parishioner.,Did the ball kick the player?,No,second,three,Transitive,plausible
11542,The choreographer relieved the rival and the burglar knocked the door when the intermediary filmed the athlete.,The 9 choreographer + relieved 1 the = rival x5225 and 7 the + burglar 5 knocked = the x5226 door 1 when + the 6 intermediary = filmed x5227 the 1 athlete.,Did the door knock the burglar?,No,second,three,Transitive,plausible
11543,The trickster compensated the fighter and the baker made the bread because the user singed the refugee.,The 7 trickster + compensated 7 the = fighter x5229 and 2 the + baker 3 made = the x5230 bread 6 because + the 9 user = singed x5231 the 2 refugee.,Did the bread make the baker?,No,second,three,Transitive,plausible
11544,The acupuncturist photographed the commander and the blacksmith pounded the metal after the realtor outraged the astronaut.,The 7 acupuncturist + photographed 8 the = commander x5233 and 6 the + blacksmith 7 pounded = the x5234 metal 3 after + the 5 realtor = outraged x5235 the 4 astronaut.,Did the metal pound the blacksmith?,No,second,three,Transitive,plausible
11545,The striker haunted the ceo but the factory produced the cars and the countess acknowledged the parachutist.,The 7 striker + haunted 1 the = ceo x5237 but 8 the + factory 2 produced = the x5238 cars 9 and + the 5 countess = acknowledged x5239 the 1 parachutist.,Did the cars produce the factory?,No,second,three,Transitive,plausible
11546,The cat fancied the patrolman but the man protected the environment when the leper nominated the lunatic.,The 4 cat + fancied 1 the = patrolman x5241 but 9 the + man 7 protected = the x5242 environment 2 when + the 8 leper = nominated x5243 the 7 lunatic.,Did the environment protect the man?,No,second,three,Transitive,plausible
11547,The homeless signaled the rustler but the boxer punched the sandbag because the psychic evaluated the percussionist.,The 2 homeless + signaled 8 the = rustler x5245 but 5 the + boxer 2 punched = the x5246 sandbag 3 because + the 1 psychic = evaluated x5247 the 4 percussionist.,Did the sandbag punch the boxer?,No,second,three,Transitive,plausible
11548,The poser beged the showman but the boy read the magazine after the communist respected the electrician.,The 8 poser + beged 2 the = showman x5249 but 8 the + boy 7 read = the x5250 magazine 9 after + the 3 communist = respected x5251 the 3 electrician.,Did the magazine read the boy?,No,second,three,Transitive,plausible
11549,The trustee targeted the accuser when the carpenter sawed the wood and the foreman peeved the psychopath.,The 5 trustee + targeted 4 the = accuser x5253 when 5 the + carpenter 1 sawed = the x5254 wood 8 and + the 3 foreman = peeved x5255 the 1 psychopath.,Did the wood saw the carpenter?,No,second,three,Transitive,plausible
11550,The deacon judged the newswoman when the firefighter saved the life but the censor misleaded the proofreader.,The 2 deacon + judged 7 the = newswoman x5257 when 5 the + firefighter 8 saved = the x5258 life 5 but + the 5 censor = misleaded x5259 the 7 proofreader.,Did the life save the firefighter?,No,second,three,Transitive,plausible
11551,The interviewer observed the wizard when the vandal shattered the window because the minister reassured the stableman.,The 5 interviewer + observed 4 the = wizard x5261 when 1 the + vandal 4 shattered = the x5262 window 5 because + the 3 minister = reassured x5263 the 3 stableman.,Did the window shatter the vandal?,No,second,three,Transitive,plausible
11552,The anesthesiologist misquoted the patent when the pirate slashed the sail after the drug inspired the sharecropper.,The 9 anesthesiologist + misquoted 6 the = patent x5265 when 3 the + pirate 8 slashed = the x5266 sail 3 after + the 1 drug = inspired x5267 the 5 sharecropper.,Did the sail slash the pirate?,No,second,three,Transitive,plausible
11553,The bullfighter maddened the german because the chef sliced the bread and the loyalist defended the statistician.,The 9 bullfighter + maddened 4 the = german x5269 because 3 the + chef 9 sliced = the x5270 bread 9 and + the 7 loyalist = defended x5271 the 3 statistician.,Did the bread slice the chef?,No,second,three,Transitive,plausible
11554,The undergraduate strangled the entomologist because the child smashed the toy but the censor enraged the hitter.,The 1 undergraduate + strangled 9 the = entomologist x5273 because 4 the + child 1 smashed = the x5274 toy 5 but + the 1 censor = enraged x5275 the 6 hitter.,Did the toy smash the child?,No,second,three,Transitive,plausible
11555,The mover befriended the cabbie because the player squashed the ball when the neighbor extoled the chiseler.,The 6 mover + befriended 4 the = cabbie x5277 because 9 the + player 1 squashed = the x5278 ball 6 when + the 6 neighbor = extoled x5279 the 7 chiseler.,Did the ball squash the squash player?,No,second,three,Transitive,plausible
11556,The jogger spoted the survivor because the boxer suggested the idea after the flora awed the censor.,The 9 jogger + spoted 2 the = survivor x5281 because 2 the + boxer 8 suggested = the x5282 idea 3 after + the 6 flora = awed x5283 the 7 censor.,Did the idea suggest the boxer?,No,second,three,Transitive,plausible
11557,The treasurer flattered the anesthesiologist after the student skipped the class and the athlete snubed the stranger.,The 5 treasurer + flattered 6 the = anesthesiologist x5285 after 8 the + student 3 skipped = the x5286 class 3 and + the 8 athlete = snubed x5287 the 1 stranger.,Did the class skip the student?,No,second,three,Transitive,plausible
11558,The deputy appeased the flora after the artist touched the canvas but the newswoman blamed the hippie.,The 9 deputy + appeased 5 the = flora x5289 after 5 the + artist 1 touched = the x5290 canvas 9 but + the 3 newswoman = blamed x5291 the 2 hippie.,Did the canvas touch the artist?,No,second,three,Transitive,plausible
11559,The gambler ruined the shortstop after the chef used the knife because the mover paged the dog.,The 6 gambler + ruined 5 the = shortstop x5293 after 7 the + chef 3 used = the x5294 knife 2 because + the 8 mover = paged x5295 the 3 dog.,Did the knife use the chef?,No,second,three,Transitive,plausible
11560,The hypochondriac exposed the rogue after the person wasted the water when the treasurer plagiarized the adulterer.,The 9 hypochondriac + exposed 3 the = rogue x5297 after 8 the + person 7 wasted = the x5298 water 9 when + the 3 treasurer = plagiarized x5299 the 3 adulterer.,Did the water waste the person?,No,second,three,Transitive,plausible
11561,The zoologist misquoted the geologist and the veterinarian noted the toolmaker but the carpenter assembled the bookshelf.,The 2 zoologist + misquoted 7 the = geologist x5301 and 3 the + veterinarian 7 noted = the x5302 toolmaker 7 but + the 3 carpenter = assembled x5303 the 4 bookshelf.,Did the bookshelf assemble the carpenter?,No,third,three,Transitive,plausible
11562,The chemist saluted the jeweler and the shopper provoked the usurper when the instructor bent the mat.,The 4 chemist + saluted 7 the = jeweler x5305 and 6 the + shopper 9 provoked = the x5306 usurper 2 when + the 8 instructor = bent x5307 the 2 mat.,Did the mat bend the instructor?,No,third,three,Transitive,plausible
11563,The user esteemed the commentator and the soothsayer replaced the hippie because the child bit the chocolate.,The 4 user + esteemed 6 the = commentator x5309 and 2 the + soothsayer 6 replaced = the x5310 hippie 2 because + the 3 child = bit x5311 the 9 chocolate.,Did the chocolate bite the child?,No,third,three,Transitive,plausible
11564,The hunter represented the violist and the trumpeter plagiarized the cowboy after the bartender blended the cocktail.,The 9 hunter + represented 8 the = violist x5313 and 5 the + trumpeter 8 plagiarized = the x5314 cowboy 3 after + the 5 bartender = blended x5315 the 7 cocktail.,Did the cocktail blend the bartender?,No,third,three,Transitive,plausible
